Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3661,profit,1.05%,3.15%,-2.85%,0.0%,9046
6244,profit,0.94%,1.98%,-2.08%,0.73%,133
total,100.0%,,,,1.36%,9179,675610.0
