Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2390,profit,-0.26%,1.85%,-9.76%,-9.5%,238
2426,loss,-1.12%,-0.9%,-6.5%,-5.61%,-678
2603,loss,0.0%,1.78%,-2.66%,-2.66%,-1175
total,33.33%,,,,-2.0%,-1615,80650.0
