Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2345,profit,1.63%,2.1%,-2.22%,-1.05%,1191
8163,profit,2.24%,4.48%,-0.75%,2.05%,881
total,100.0%,,,,1.49%,2072,139300.0
