Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3011,profit,-2.52%,2.1%,-5.88%,-0.42%,128
3360,loss,0.0%,0.0%,-7.73%,-5.58%,-684
total,50.0%,,,,-1.58%,-556,35200.0
