Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1608,profit,3.22%,9.84%,0.18%,9.84%,732
1609,profit,2.7%,9.95%,2.53%,9.44%,623
2498,loss,-2.24%,-2.01%,-5.15%,-3.47%,-1357
8271,loss,-3.45%,0.86%,-4.31%,-3.62%,-2331
total,50.0%,,,,-1.46%,-2333,160300.0
