Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2349,loss,-6.43%,-0.26%,-6.43%,-6.17%,-1359
6127,profit,1.92%,7.44%,1.92%,2.56%,518
total,50.0%,,,,-1.44%,-841,58450.0
