Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2495,profit,9.19%,9.85%,5.47%,9.85%,1956
2609,profit,7.89%,9.9%,5.01%,9.9%,5804
total,100.0%,,,,7.56%,7760,102650.0
