Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2406,loss,-2.08%,-1.25%,-4.37%,-4.16%,-738
8261,profit,-1.66%,4.33%,-4.77%,-2.89%,1265
total,50.0%,,,,0.46%,527,114150.0
