Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1455,profit,-0.76%,5.93%,-3.06%,-0.96%,345
2102,profit,0.0%,8.97%,-1.72%,0.69%,378
2609,profit,1.21%,6.78%,0.51%,4.25%,1213
total,100.0%,,,,1.26%,1936,153950.0
