Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
5425,profit,1.23%,2.28%,-1.58%,-0.35%,762
6233,loss,0.0%,0.0%,-3.41%,-2.56%,-1052
total,50.0%,,,,-0.31%,-290,92200.0
