Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2030,profit,3.15%,3.26%,-2.92%,-1.57%,1133
2338,profit,6.4%,9.85%,4.93%,9.85%,5877
8261,profit,2.01%,7.23%,-2.01%,3.21%,1761
total,100.0%,,,,3.24%,8771,270500.0
