Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2406,profit,0.55%,3.86%,-3.03%,-1.93%,484
2457,profit,1.71%,8.11%,0.91%,5.59%,590
5351,profit,1.21%,9.9%,0.88%,9.9%,1259
total,100.0%,,,,1.36%,2333,171000.0
