Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2426,profit,5.34%,9.98%,2.09%,9.98%,1018
6120,profit,2.09%,6.1%,-4.49%,-3.69%,465
total,100.0%,,,,2.81%,1483,52700.0
