Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2618,profit,-1.89%,2.84%,-3.47%,-0.32%,205
3481,loss,-3.09%,-1.69%,-5.06%,-4.49%,-651
total,50.0%,,,,-1.33%,-446,33650.0
