Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3305,profit,-0.93%,4.0%,-4.8%,2.13%,1054
8201,loss,-2.17%,-0.27%,-5.96%,-4.34%,-555
3707,profit,0.3%,4.83%,-9.06%,-6.95%,2018
total,66.67%,,,,0.97%,2517,258950.0
