Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2014,profit,1.32%,3.3%,-2.2%,0.0%,315
2401,profit,1.03%,4.11%,-3.23%,-2.79%,446
2637,profit,3.98%,5.01%,1.54%,2.83%,1316
3027,loss,-1.75%,1.75%,-2.54%,-2.07%,-931
3141,loss,1.37%,1.5%,-3.24%,-0.37%,-2460
3322,profit,0.4%,7.17%,-4.38%,-4.38%,351
total,66.67%,,,,-0.41%,-963,232450.0
