Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2399,profit,1.42%,4.27%,-0.41%,0.0%,303
2618,profit,-0.2%,4.41%,-2.4%,3.21%,301
3305,loss,-0.5%,1.24%,-2.85%,-1.11%,-2464
total,66.67%,,,,-1.43%,-1860,130350.0
