Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1909,profit,0.61%,6.4%,0.3%,6.4%,203
3323,profit,1.65%,6.04%,0.22%,5.27%,629
total,100.0%,,,,1.34%,832,61900.0
