Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2009,profit,3.92%,8.43%,3.14%,3.33%,1692
2906,profit,2.45%,3.67%,-9.97%,-9.97%,528
total,100.0%,,,,2.79%,2220,79600.0
