Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2038,profit,0.0%,4.5%,-5.14%,-4.71%,311
2603,profit,3.89%,9.87%,3.44%,9.87%,1097
2615,profit,1.46%,10.0%,1.04%,10.0%,665
5243,profit,2.37%,5.08%,-1.36%,2.54%,1048
5608,profit,2.27%,9.85%,2.27%,9.85%,221
total,100.0%,,,,1.89%,3342,177000.0
