Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1314,profit,1.75%,4.82%,-1.75%,1.32%,132
2481,profit,1.98%,6.32%,-0.99%,0.79%,700
6477,profit,1.1%,5.1%,-3.31%,-3.17%,970
total,100.0%,,,,1.34%,1802,134600.0
