Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2029,profit,2.58%,5.98%,-4.12%,0.82%,961
2606,profit,1.12%,8.19%,-0.56%,-0.45%,1171
5009,profit,2.18%,7.27%,-3.64%,-2.55%,437
total,100.0%,,,,1.56%,2569,165100.0
