Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2201,loss,-0.98%,0.0%,-5.11%,-4.03%,-1543
2615,loss,0.35%,0.35%,-5.78%,-4.38%,-1726
total,0.0%,,,,-3.03%,-3269,108000.0
