Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1721,profit,1.51%,9.97%,1.51%,9.97%,201
4711,profit,-2.1%,4.41%,-7.14%,-7.14%,308
total,100.0%,,,,1.26%,509,40350.0
