Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3221,profit,1.27%,4.59%,-3.16%,-1.42%,413
3360,loss,-0.23%,-0.23%,-5.64%,-4.29%,-677
total,50.0%,,,,-0.49%,-264,53750.0
