Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3024,profit,4.21%,4.21%,-4.56%,1.75%,513
1785,loss,0.0%,0.0%,-4.3%,-2.44%,-1296
total,50.0%,,,,-1.37%,-783,57250.0
