Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1711,loss,0.27%,0.27%,-6.32%,-4.4%,-554
3034,loss,-1.24%,-0.53%,-7.99%,-5.86%,-8616
3037,loss,0.7%,1.57%,-4.89%,-2.44%,-1728
total,0.0%,,,,-3.05%,-10898,357000.0
