Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3035,profit,2.53%,8.77%,0.97%,2.92%,994
1785,profit,1.89%,9.91%,1.42%,9.91%,549
3234,profit,0.41%,9.84%,0.41%,9.84%,660
total,100.0%,,,,1.55%,2203,142500.0
