Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1760,profit,2.42%,6.67%,1.21%,5.45%,3017
4106,profit,1.74%,9.88%,1.74%,9.88%,477
3680,profit,1.97%,5.46%,-3.49%,-1.53%,3141
total,100.0%,,,,1.54%,6635,431450.0
