Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2367,profit,2.11%,2.95%,-1.27%,-1.05%,359
2492,profit,-1.18%,9.76%,-2.07%,7.1%,1998
total,100.0%,,,,1.22%,2357,192700.0
