Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2332,profit,0.66%,9.63%,0.0%,7.31%,210
2618,profit,2.07%,2.48%,0.0%,1.65%,178
3481,profit,4.47%,5.53%,0.79%,3.29%,294
total,100.0%,,,,1.96%,682,34750.0
