Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2609,profit,0.33%,8.7%,-0.67%,6.02%,1614
3707,loss,-0.69%,1.71%,-2.63%,-2.63%,-2602
total,50.0%,,,,-0.42%,-988,237000.0
