Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2478,loss,-8.87%,-4.75%,-9.96%,-9.96%,-5149
3026,loss,0.66%,1.66%,-5.98%,-5.98%,-4364
5483,loss,-0.72%,0.0%,-8.63%,-8.27%,-3800
total,0.0%,,,,-3.87%,-13313,344200.0
