Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2342,profit,1.45%,4.65%,-0.72%,0.52%,662
6182,profit,0.87%,2.62%,0.0%,2.18%,891
total,100.0%,,,,1.33%,1553,117050.0
