Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2332,profit,-0.31%,1.86%,-4.95%,-4.02%,204
4128,profit,0.38%,3.43%,-3.68%,0.38%,517
total,100.0%,,,,1.3%,721,55500.0
