Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2489,profit,0.25%,3.53%,-9.82%,-9.82%,232
2641,loss,0.32%,0.63%,-9.84%,-9.84%,-439
8183,loss,-1.16%,0.42%,-7.82%,-5.6%,-1420
total,33.33%,,,,-1.96%,-1627,82900.0
