Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
1304,loss,-0.87%,1.45%,-7.56%,-5.81%,-498
1513,profit,3.0%,8.8%,-5.43%,-1.87%,1281
6443,loss,0.0%,1.48%,-4.61%,-0.55%,-806
total,33.33%,,,,-0.02%,-23,97700.0
