Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2371,loss,-0.6%,1.4%,-3.19%,-2.4%,-744
2603,profit,0.85%,3.57%,-2.89%,-2.72%,375
total,50.0%,,,,-0.68%,-369,54500.0
