Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
5009,loss,-1.02%,-0.17%,-4.27%,-1.54%,-868
6223,profit,0.59%,2.37%,-3.55%,-0.59%,1998
total,50.0%,,,,0.57%,1130,198300.0
