Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
3016,loss,-0.82%,0.23%,-5.02%,-1.4%,-2592
3264,loss,-4.29%,-3.04%,-7.87%,-6.26%,-2716
total,0.0%,,,,-3.75%,-5308,141600.0
