Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2615,loss,-1.39%,0.0%,-5.39%,-3.85%,-986
3374,profit,-0.88%,1.75%,-3.8%,-0.58%,1986
total,50.0%,,,,0.49%,1000,203450.0
