Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2426,loss,0.81%,0.81%,-9.61%,-8.79%,-927
3016,profit,-1.9%,2.38%,-6.1%,-6.1%,1377
5351,profit,5.32%,9.82%,4.7%,9.82%,2302
6127,loss,0.0%,0.0%,-9.56%,-9.14%,-1106
6290,profit,0.24%,2.92%,-8.52%,-6.33%,1111
8064,loss,0.22%,0.22%,-9.45%,-6.15%,-680
total,50.0%,,,,0.64%,2077,325650.0
