Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2455,profit,-0.88%,3.1%,-2.65%,2.65%,1330
6191,loss,-0.36%,-0.36%,-4.5%,-2.7%,-810
total,50.0%,,,,0.37%,520,140800.0
