ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1658221201997759000,17.55,214,17.5,6,17.55,38,0,2022-07-19 09:00:01
1658221202027984000,17.5,6,17.45,6,17.55,38,2,2022-07-19 09:00:02
1658221202295755000,17.55,3,17.45,6,17.55,35,1,2022-07-19 09:00:02
1658221203830389000,17.5,1,17.45,6,17.5,1,1,2022-07-19 09:00:03
1658221208806945000,17.5,1,17.45,6,17.55,31,1,2022-07-19 09:00:08
1658221208806945000,17.55,4,17.45,6,17.55,31,1,2022-07-19 09:00:08
1658221211708910000,17.5,1,17.45,6,17.55,31,2,2022-07-19 09:00:11
1658221213197852000,17.55,30,17.45,6,17.55,1,1,2022-07-19 09:00:13
1658221213234682000,17.55,1,17.45,6,17.6,7,1,2022-07-19 09:00:13
1658221213978865000,17.55,1,17.45,6,17.6,7,2,2022-07-19 09:00:13
1658221214045570000,17.45,2,17.45,4,17.6,7,2,2022-07-19 09:00:14
1658221214301408000,17.6,3,17.45,4,17.6,4,1,2022-07-19 09:00:14
1658221216353744000,17.5,1,17.45,5,17.6,4,1,2022-07-19 09:00:16
1658221218870993000,17.5,6,17.45,5,17.6,4,2,2022-07-19 09:00:18
1658221219158136000,17.45,1,17.45,4,17.6,4,2,2022-07-19 09:00:19
1658221219533150000,17.6,2,17.45,4,17.6,2,1,2022-07-19 09:00:19
1658221220446575000,17.6,2,17.6,1,17.65,13,1,2022-07-19 09:00:20
1658221220472485000,17.6,1,17.45,4,17.65,13,2,2022-07-19 09:00:20
1658221222811528000,17.6,1,17.5,3,17.65,13,1,2022-07-19 09:00:22
1658221225095933000,17.65,3,17.5,3,17.65,10,1,2022-07-19 09:00:25
1658221227414404000,17.65,10,17.5,3,17.7,15,1,2022-07-19 09:00:27
1658221228158765000,17.7,2,17.5,4,17.7,13,1,2022-07-19 09:00:28
1658221228882342000,17.5,1,17.5,3,17.7,13,2,2022-07-19 09:00:28
1658221229471693000,17.5,1,17.5,4,17.65,1,2,2022-07-19 09:00:29
1658221230793079000,17.65,1,17.5,3,17.7,13,1,2022-07-19 09:00:30
1658221233017686000,17.65,1,17.5,3,17.7,13,2,2022-07-19 09:00:33
1658221233249557000,17.5,1,17.5,2,17.7,13,2,2022-07-19 09:00:33
1658221234171551000,17.7,10,17.55,1,17.7,3,1,2022-07-19 09:00:34
1658221238416136000,17.7,2,17.6,1,17.7,9,1,2022-07-19 09:00:38
1658221240197306000,17.6,1,17.55,4,17.7,9,2,2022-07-19 09:00:40
1658221240321931000,17.65,1,17.55,4,17.7,9,2,2022-07-19 09:00:40
1658221241173142000,17.6,1,17.6,5,17.7,9,2,2022-07-19 09:00:41
1658221241671546000,17.6,1,17.6,4,17.7,14,2,2022-07-19 09:00:41
1658221242325850000,17.6,1,17.6,3,17.7,14,2,2022-07-19 09:00:42
1658221242797969000,17.6,1,17.6,2,17.7,14,2,2022-07-19 09:00:42
1658221243189914000,17.6,1,17.6,1,17.7,14,2,2022-07-19 09:00:43
1658221243564698000,17.6,1,17.55,4,17.7,14,2,2022-07-19 09:00:43
1658221244004984000,17.55,1,17.55,3,17.7,14,2,2022-07-19 09:00:44
1658221244389751000,17.55,1,17.55,2,17.7,19,2,2022-07-19 09:00:44
1658221244495536000,17.6,1,17.5,6,17.7,19,2,2022-07-19 09:00:44
1658221245525898000,17.55,1,17.55,4,17.7,20,2,2022-07-19 09:00:45
1658221245798187000,17.55,1,17.55,3,17.65,1,2,2022-07-19 09:00:45
1658221245944743000,17.55,1,17.55,2,17.65,10,2,2022-07-19 09:00:45
1658221245978006000,17.55,2,17.5,7,17.65,10,2,2022-07-19 09:00:45
1658221246174238000,17.55,1,17.5,7,17.65,2,1,2022-07-19 09:00:46
1658221246174238000,17.65,9,17.5,7,17.65,2,1,2022-07-19 09:00:46
1658221246336136000,17.55,1,17.5,7,17.55,1,1,2022-07-19 09:00:46
1658221247966028000,17.65,1,17.5,7,17.65,2,1,2022-07-19 09:00:47
1658221249630796000,17.55,10,17.5,7,17.65,8,2,2022-07-19 09:00:49
