交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-06-20,MarginTrading,Common,4541,II643,1,27.2,11238,27.95,16000,0,0,3,0,38,40.0,83,750.0,164.0,587.0,586.0,5.22%
2022-06-20,MarginTrading,Common,8421,II644,1,19.1,19127,19.35,0,0,0,0,0,27,28.0,58,250.0,113.0,138.0,137.0,0.72%
合計,,,,,2,,46300,,16000,0,0,3,0,65,68.0,141,1000.0,277.0,725.0,723.0,1.56%
