交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-03-09,Cash,DayTrade,2064,IC052,1,23.85,23883,23.35,0,0,0,0,0,33,33.0,35,-500.0,101.0,-601.0,-601.0,-2.52%
合計,,,,,1,,23850,,0,0,0,0,0,33,33.0,35,-500.0,101.0,-601.0,-601.0,-2.52%
