交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-03-23,MarginTrading,Common,1560,II994,1,133.0,54189,130.0,79000,0,0,41,0,189,185.0,390,-3000.0,805.0,-3805.0,-3805.0,-7.02%
2022-03-23,MarginTrading,Common,2486,IJ243,1,46.0,19065,46.25,27000,0,0,14,0,65,66.0,138,250.0,283.0,-32.0,-33.0,-0.17%
2022-03-23,MarginTrading,Common,3028,IJ004,1,40.5,16557,40.6,24000,0,0,13,0,57,58.0,121,100.00000000000142,249.0,-148.0,-148.99999999999858,-0.89%
2022-03-23,MarginTrading,Common,3030,IJ003,1,67.8,27896,69.1,40000,0,0,21,0,96,98.0,207,1299.9999999999973,422.0,878.0,877.9999999999973,3.15%
2022-03-23,MarginTrading,Common,3141,II995,1,185.0,130263,180.5,55000,0,0,29,0,263,257.0,541,-4500.0,1090.0,-5590.0,-5590.0,-4.29%
2022-03-23,MarginTrading,Common,3354,IJ002,1,17.6,7625,17.2,10000,0,0,5,0,25,25.0,51,-400.00000000000216,106.0,-505.0,-506.00000000000216,-6.62%
2022-03-23,MarginTrading,Common,3624,IJ242,1,89.0,36126,88.8,53000,0,0,28,0,126,127.0,266,-200.00000000000284,547.0,-746.0,-747.0000000000028,-2.06%
2022-03-23,MarginTrading,Common,6667,IJ001,1,91.0,37129,92.0,54000,0,0,28,0,129,131.0,276,1000.0,564.0,436.0,436.0,1.17%
2022-03-23,MarginTrading,Common,8040,II993,1,68.1,28197,67.4,40000,0,0,21,0,97,96.0,202,-699.9999999999886,416.0,-1116.0,-1115.9999999999886,-3.96%
合計,,,,,9,,738000,,382000,0,0,200,0,1047,1043.0,2192,-6149.0,4482.0,-10628.0,-10631.0,-1.44%
