交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-04-08,Cash,DayTrade,4133,IC471,1,60.8,60886,61.4,0,0,0,0,0,86,87.0,92,600.0000000000014,265.0,335.0,335.00000000000136,0.55%
2022-04-08,Cash,DayTrade,4171,IC544,1,114.0,114162,115.5,0,0,0,0,0,162,165.0,173,1500.0,500.0,1001.0,1000.0,0.88%
2022-04-08,Cash,DayTrade,4994,IC767,1,54.3,54377,55.1,0,0,0,0,0,77,79.0,82,800.0000000000043,238.0,563.0,562.0000000000043,1.04%
合計,,,,,3,,229100,,0,0,0,0,0,325,331.0,347,2900.0,1003.0,1899.0,1897.0,0.83%
