交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-05-27,MarginTrading,Common,1605,IB728,1,44.4,22463,47.25,22000,0,0,27,0,63,67.0,141,2850.0000000000014,298.0,2552.0,2552.0000000000014,11.36%
2022-04-19,MarginTrading,Common,2303,IH465,2,46.65,38432,50.9,55000,0,0,450,0,132,73.0,305,8500.0,960.0,7468.0,7540.0,19.43%
合計,,,,,3,,137700,,77000,0,0,477,0,195,140.0,446,11350.0,1258.0,10020.0,10092.0,7.33%
