交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-03-03,MarginTrading,Common,2637,IJ473,1,93.5,47633,92.5,46000,0,0,8,0,133,132.0,277,-1000.0,550.0,-1549.0,-1550.0,-3.25%
2022-03-03,MarginTrading,Common,6147,IJ475,1,72.6,29703,71.2,43000,0,0,7,0,103,101.0,213,-1399.9999999999914,424.0,-1824.0,-1823.9999999999914,-6.14%
2022-03-03,MarginTrading,Common,6443,IJ477,1,39.9,16956,39.5,23000,0,0,4,0,56,56.0,118,-399.9999999999986,234.0,-634.0,-633.9999999999986,-3.74%
合計,,,,,3,,206000,,112000,0,0,19,0,292,289.0,608,-2799.0,1208.0,-4007.0,-4007.0,-1.95%
