交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-04-01,Cash,DayTrade,1732,IH419,1,49.9,49971,49.05,0,0,0,0,0,71,70.0,73,-850.0000000000014,214.0,-1063.0,-1064.0000000000014,-2.13%
合計,,,,,1,,49900,,0,0,0,0,0,71,70.0,73,-850.0,214.0,-1063.0,-1064.0,-2.13%
