交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-06-24,MarginTrading,Common,1339,IG381,1,42.7,17760,42.7,25000,0,0,4,0,60,61.0,128,0.0,253.0,-252.0,-253.0,-1.42%
2022-06-24,MarginTrading,Common,2427,IG125,2,13.0,13037,13.25,13000,0,0,2,0,37,19.0,79,500.0,137.0,345.0,363.0,2.65%
合計,,,,,3,,68700,,38000,0,0,6,0,97,80.0,207,500.0,390.0,93.0,110.0,0.16%
