交易日期,委託種類,交易別,商品代碼,委託單號,數量,進場價格,進場成本,出場價格,融資金額,擔保品,保證金,利息,借券費,進場手續費,出場手續費,交易稅,獲利,總交易成本,淨損益,總損益(自結),報酬率
2022-06-17,MarginTrading,Common,4503,IJ353,1,41.85,21909,39.75,20000,0,0,3,0,59,57.0,119,-2100.0000000000014,238.0,-2337.0,-2338.0000000000014,-10.67%
2022-06-06,MarginTrading,Common,4906,IG312,2,31.05,25188,30.0,37000,0,0,90,0,88,43.0,180,-2100.0000000000014,401.0,-2543.0,-2501.0000000000014,-10.1%
合計,,,,,3,,103950,,57000,0,0,93,0,147,100.0,299,-4200.0,639.0,-4880.0,-4839.0,-4.66%
