EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2004-05-19,2004-05-25,37.0,40.5,53,58,0,122,233,6,3267,0.0883,41.3,0.1162,37.0,0.0
2005-04-27,2005-05-05,22.7,19.3,32,28,0,58,118,8,-3518,-0.155,22.7,0.0,19.3,-0.1498
2005-09-07,2005-09-15,14.9,13.6,21,20,0,41,82,8,-1382,-0.0928,14.9,0.0,13.3,-0.1074
2005-09-26,2005-10-12,12.9,11.4,20,20,0,34,74,16,-1574,-0.122,12.9,0.0,11.45,-0.1124
2005-10-25,2005-11-16,9.26,10.35,20,20,0,31,71,22,1019,0.11,10.35,0.1177,9.26,0.0
2007-12-28,2008-01-02,12.7,13.85,20,20,0,42,82,5,1068,0.0841,14.3,0.126,12.7,0.0
2008-07-03,2008-07-07,10.2,11.1,20,20,0,33,73,4,827,0.0811,11.85,0.1618,10.2,0.0
2008-07-24,2008-07-31,9.7,8.5,20,20,0,26,66,7,-1266,-0.1305,9.7,0.0,8.2,-0.1546
2010-09-06,2010-10-12,19.2,17.0,27,24,0,51,102,36,-2302,-0.1199,19.2,0.0,17.0,-0.1146
2010-10-21,2010-11-03,15.9,14.2,23,20,0,43,86,13,-1786,-0.1123,15.9,0.0,14.2,-0.1069
2011-07-18,2011-08-01,14.8,18.0,21,26,0,54,101,14,3099,0.2094,16.95,0.1453,14.8,0.0
2012-11-08,2012-11-13,15.55,16.85,22,24,0,51,97,5,1203,0.0774,17.4,0.119,15.55,0.0
2013-11-27,2013-12-13,30.6,34.3,44,49,0,103,196,16,3504,0.1145,35.0,0.1438,30.6,0.0
2014-09-22,2014-10-13,26.4,21.3,38,30,0,64,132,21,-5232,-0.1982,26.4,0.0,22.8,-0.1364
2014-10-30,2014-12-18,20.0,22.25,28,32,0,67,127,49,2123,0.1061,22.3,0.115,20.0,0.0
2015-08-14,2015-08-25,15.0,12.25,21,20,0,37,78,11,-2828,-0.1885,15.0,0.0,12.25,-0.1833
2015-08-27,2015-09-03,12.95,15.45,20,22,0,46,88,7,2412,0.1863,14.4,0.112,12.95,0.0
2016-01-19,2016-03-07,15.15,16.7,22,24,0,50,96,48,1454,0.096,16.8,0.1089,15.15,0.0
2016-05-16,2016-05-27,16.15,18.25,23,26,0,55,104,11,1996,0.1236,18.15,0.1238,16.15,0.0
2016-11-21,2016-11-29,20.2,22.35,29,32,0,67,128,8,2022,0.1001,22.6,0.1188,20.2,0.0
2017-08-14,2017-09-19,19.4,22.5,28,32,0,68,128,36,2972,0.1532,22.25,0.1469,19.4,0.0
2018-02-21,2018-03-14,17.3,19.0,25,27,0,57,109,21,1591,0.092,19.05,0.1012,17.3,0.0
2018-09-17,2018-10-09,12.75,11.0,20,20,0,33,73,22,-1823,-0.143,12.75,0.0,11.0,-0.1373
2018-10-17,2018-11-19,11.4,12.5,20,20,0,38,78,33,1022,0.0896,13.35,0.1711,11.4,0.0
2020-03-23,2020-03-25,20.05,23.85,29,34,0,72,135,2,3665,0.1828,22.4,0.1172,20.05,0.0
2020-08-18,2020-08-21,25.0,22.45,36,32,0,67,135,3,-2685,-0.1074,25.0,0.0,22.0,-0.12
2020-08-26,2020-11-19,23.8,26.5,34,38,0,80,152,85,2548,0.1071,26.85,0.1282,23.8,0.0
2021-08-24,2021-10-04,23.6,21.6,34,31,0,65,130,41,-2130,-0.0903,23.6,0.0,20.8,-0.1186
2021-10-08,2021-11-17,21.05,23.6,30,34,0,71,135,40,2415,0.1147,23.8,0.1306,21.05,0.0
2022-05-19,2022-06-24,20.5,19.95,29,28,0,60,117,36,-667,-0.0325,20.5,0.0,19.8,-0.0341
