EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2004-05-20,2004-08-10,17.0,15.3,24,22,0,46,92,82,-1792,-0.1054,17.0,0.0,15.1,-0.1118
2005-09-02,2006-08-11,13.5,12.15,20,20,0,36,76,343,-1426,-0.1056,13.5,0.0,12.1,-0.1037
2006-08-16,2006-11-09,12.15,13.3,20,20,0,40,80,85,1070,0.0881,13.5,0.1111,12.15,0.0
2007-12-25,2008-03-05,15.35,17.2,22,25,0,52,99,71,1751,0.1141,17.25,0.1238,15.35,0.0
2008-09-09,2008-09-17,12.9,11.9,20,20,0,36,76,8,-1076,-0.0834,12.9,0.0,11.55,-0.1047
2008-10-31,2008-11-04,10.6,11.6,20,20,0,35,75,4,925,0.0873,11.75,0.1085,10.6,0.0
2010-02-10,2010-03-24,14.6,16.2,21,23,0,49,93,42,1507,0.1032,16.2,0.1096,14.6,0.0
2011-08-17,2012-02-06,17.15,18.7,24,27,0,56,107,173,1443,0.0841,19.2,0.1195,17.15,0.0
2013-04-11,2014-01-07,23.5,25.7,33,37,0,77,147,271,2053,0.0874,25.9,0.1021,23.5,0.0
2014-05-21,2014-10-28,25.25,22.75,36,32,0,68,136,160,-2636,-0.1044,25.25,0.0,22.7,-0.101
2015-06-11,2015-08-20,23.9,21.4,34,30,0,64,128,70,-2628,-0.11,23.9,0.0,21.2,-0.113
2015-08-28,2016-02-02,21.0,23.25,30,33,0,70,133,158,2117,0.1008,23.2,0.1048,21.0,0.0
2016-08-02,2016-11-15,23.9,26.25,34,37,0,79,150,105,2200,0.0921,26.55,0.1109,23.9,0.0
2018-07-27,2018-10-15,31.3,28.7,45,41,0,86,172,80,-2772,-0.0886,31.3,0.0,27.8,-0.1118
2018-10-18,2020-11-24,28.9,31.1,41,44,0,93,178,768,2022,0.07,31.95,0.1055,28.9,0.0
2021-08-19,2022-02-11,34.25,37.3,49,53,0,112,214,176,2836,0.0828,37.8,0.1036,34.25,0.0
2022-05-24,2022-06-24,35.85,33.7,51,48,0,101,200,31,-2350,-0.0656,35.85,0.0,33.5,-0.0656
