EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2003-08-14,2003-11-04,24.0,27.0,34,38,0,81,153,82,2847,0.1186,26.5,0.1042,24.0,0.0
2004-07-26,2004-09-01,24.3,27.0,35,38,0,81,154,37,2546,0.1048,26.8,0.1029,24.3,0.0
2004-12-30,2005-01-24,25.6,22.8,36,32,0,68,136,25,-2936,-0.1147,25.6,0.0,22.2,-0.1328
2005-05-06,2005-06-03,18.05,20.25,26,29,0,61,116,28,2084,0.1155,20.2,0.1191,18.05,0.0
2005-09-07,2005-12-08,15.8,17.55,23,25,0,53,101,92,1649,0.1044,18.0,0.1392,15.8,0.0
2006-03-01,2006-06-09,14.8,12.6,21,20,0,38,79,100,-2279,-0.154,14.8,0.0,12.45,-0.1588
2006-06-14,2006-08-29,12.9,11.7,20,20,0,35,75,76,-1275,-0.0988,12.9,0.0,11.5,-0.1085
2007-12-26,2008-03-18,19.9,18.35,28,26,0,55,109,83,-1659,-0.0834,19.9,0.0,17.9,-0.1005
2008-08-11,2008-09-05,16.1,13.7,23,20,0,41,84,25,-2484,-0.1543,16.1,0.0,14.45,-0.1025
2008-09-09,2008-09-17,14.9,13.5,21,20,0,40,81,8,-1481,-0.0994,14.9,0.0,13.2,-0.1141
2008-09-22,2008-10-28,14.3,12.05,20,20,0,36,76,36,-2326,-0.1627,14.3,0.0,12.25,-0.1434
2009-02-04,2009-03-16,10.8,11.9,20,20,0,36,76,40,1024,0.0948,11.9,0.1019,10.8,0.0
2010-02-10,2010-03-18,13.55,15.15,20,22,0,45,87,36,1513,0.1117,15.15,0.1181,13.55,0.0
2010-05-11,2010-10-22,14.5,16.45,21,23,0,49,93,164,1857,0.1281,16.5,0.1379,14.5,0.0
2011-07-28,2011-08-09,14.65,11.9,21,20,0,36,77,12,-2827,-0.193,14.65,0.0,12.7,-0.1331
2011-08-18,2011-09-28,13.3,12.2,20,20,0,37,77,41,-1177,-0.0885,13.3,0.0,11.65,-0.1241
2011-12-02,2012-02-04,9.6,10.7,20,20,0,32,72,64,1028,0.1071,10.8,0.125,9.6,0.0
2012-07-30,2012-09-18,9.17,9.92,20,20,0,30,70,50,680,0.0742,10.1,0.1014,9.17,0.0
2014-06-26,2014-08-04,28.3,24.9,40,35,0,75,150,39,-3550,-0.1254,28.3,0.0,24.9,-0.1201
2014-08-15,2014-10-02,22.85,24.85,33,35,0,75,143,48,1857,0.0813,25.4,0.1116,22.85,0.0
2014-10-22,2014-12-15,19.6,21.3,28,30,0,64,122,54,1578,0.0805,21.85,0.1148,19.6,0.0
2015-05-14,2015-06-09,22.0,25.0,31,36,0,75,142,26,2858,0.1299,25.0,0.1364,22.0,0.0
2015-12-25,2016-01-21,24.0,26.0,34,37,0,78,149,27,1851,0.0771,27.9,0.1625,24.0,0.0
2016-11-07,2017-04-21,43.6,49.1,62,70,0,147,279,165,5221,0.1197,50.3,0.1537,43.6,0.0
2017-06-23,2017-08-14,39.85,36.0,57,51,0,108,216,52,-4066,-0.102,39.85,0.0,35.5,-0.1092
2017-08-18,2017-09-26,37.4,32.2,53,46,0,97,196,39,-5396,-0.1443,37.4,0.0,32.1,-0.1417
2017-10-06,2017-12-08,32.6,29.1,46,41,0,87,174,63,-3674,-0.1127,32.6,0.0,29.0,-0.1104
2017-12-15,2018-02-07,28.7,26.35,41,38,0,79,158,54,-2508,-0.0874,28.7,0.0,25.3,-0.1185
2018-02-26,2018-06-13,26.7,30.3,38,43,0,91,172,107,3428,0.1284,30.4,0.1386,26.7,0.0
2018-10-31,2018-11-09,29.55,32.3,42,46,0,97,185,9,2565,0.0868,32.85,0.1117,29.55,0.0
2019-10-15,2020-02-04,33.85,30.6,48,44,0,92,184,112,-3434,-0.1014,33.85,0.0,30.05,-0.1123
2020-02-07,2020-03-16,31.05,27.5,44,39,0,82,165,38,-3715,-0.1196,31.05,0.0,26.2,-0.1562
2020-03-25,2020-04-09,25.3,28.15,36,40,0,84,160,15,2690,0.1063,28.1,0.1107,25.3,0.0
2021-05-19,2021-10-13,29.85,26.85,43,38,0,81,162,147,-3162,-0.1059,29.85,0.0,26.75,-0.1039
