EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2015-08-11,2015-09-10,30.3,33.8,43,48,0,101,192,30,3308,0.1092,34.0,0.1221,30.3,0.0
2016-01-11,2016-02-02,29.35,31.9,42,45,0,96,183,22,2367,0.0806,32.45,0.1056,29.35,0.0
2016-04-27,2016-10-24,32.0,28.2,46,40,0,85,171,180,-3971,-0.1241,32.0,0.0,27.55,-0.1391
2016-11-01,2016-11-09,28.15,24.1,40,34,0,72,146,8,-4196,-0.1491,28.15,0.0,24.0,-0.1474
2016-11-14,2016-12-14,26.7,23.9,38,34,0,72,144,30,-2944,-0.1103,26.7,0.0,23.85,-0.1067
2017-08-18,2017-09-06,25.85,28.5,37,41,0,86,164,19,2486,0.0962,28.8,0.1141,25.85,0.0
2018-02-22,2018-03-14,24.4,26.15,35,37,0,78,150,20,1600,0.0656,26.85,0.1004,24.4,0.0
2018-03-31,2018-04-25,24.0,20.45,34,29,0,61,124,25,-3674,-0.1531,24.0,0.0,20.9,-0.1292
2020-02-07,2020-03-16,30.55,27.3,44,39,0,82,165,38,-3415,-0.1118,30.55,0.0,25.3,-0.1718
2020-03-23,2020-04-08,25.05,27.5,36,39,0,82,157,16,2293,0.0915,27.7,0.1058,25.05,0.0
2021-10-06,2021-10-14,47.4,43.5,68,62,0,130,260,8,-4160,-0.0878,47.4,0.0,42.1,-0.1118
