EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-10-31,2012-12-04,45.0,49.8,64,71,0,149,284,34,4516,0.1004,50.3,0.1178,45.0,0.0
2013-06-19,2013-06-26,59.3,54.5,85,78,0,164,327,7,-5127,-0.0865,59.3,0.0,53.2,-0.1029
2013-08-16,2013-08-22,49.3,53.9,70,77,0,162,309,6,4291,0.087,55.7,0.1298,49.3,0.0
2014-05-07,2014-08-05,55.3,49.25,79,70,0,148,297,90,-6347,-0.1148,55.3,0.0,49.0,-0.1139
2014-10-30,2014-12-23,38.4,42.85,55,61,0,129,245,54,4205,0.1095,42.55,0.1081,38.4,0.0
2015-08-07,2015-08-25,33.6,27.5,48,39,0,82,169,18,-6269,-0.1866,33.6,0.0,29.7,-0.1161
2015-08-31,2015-10-21,29.9,33.0,43,47,0,99,189,51,2911,0.0974,33.0,0.1037,29.9,0.0
2016-05-09,2016-07-06,28.7,32.6,41,46,0,98,185,58,3715,0.1294,32.6,0.1359,28.7,0.0
2018-04-30,2018-05-16,79.6,89.6,113,128,0,269,510,16,9490,0.1192,89.9,0.1294,79.6,0.0
2018-07-10,2018-09-07,77.2,86.8,110,124,0,260,494,59,9106,0.118,87.6,0.1347,77.2,0.0
2018-11-01,2018-11-09,64.5,71.0,92,101,0,213,406,8,6094,0.0945,72.7,0.1271,64.5,0.0
2019-10-03,2020-03-13,88.4,75.0,126,107,0,225,458,162,-13858,-0.1568,88.4,0.0,78.0,-0.1176
2020-03-25,2020-04-10,69.2,74.6,99,106,0,224,429,16,4971,0.0718,76.3,0.1026,69.2,0.0
2021-05-19,2021-07-05,84.9,90.5,121,129,0,272,522,47,5078,0.0598,95.3,0.1225,84.9,0.0
