EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2002-10-16,2002-11-18,10.2,11.5,20,20,0,34,74,33,1226,0.1202,11.55,0.1324,10.2,0.0
2004-07-28,2004-09-03,16.9,18.7,24,27,0,56,107,37,1693,0.1002,18.6,0.1006,16.9,0.0
2005-04-27,2005-06-28,15.85,17.0,23,24,0,51,98,62,1052,0.0664,18.15,0.1451,15.85,0.0
2005-09-14,2006-01-12,14.5,16.25,21,23,0,49,93,120,1657,0.1143,16.5,0.1379,14.5,0.0
2008-11-21,2008-11-26,12.4,13.5,20,20,0,40,80,5,1020,0.0823,13.7,0.1048,12.4,0.0
2009-01-19,2009-03-18,12.45,13.6,20,20,0,41,81,58,1069,0.0859,13.75,0.1044,12.45,0.0
2010-01-29,2010-03-30,25.1,28.45,36,41,0,85,162,60,3188,0.127,28.45,0.1335,25.1,0.0
2011-03-02,2011-04-29,25.2,27.1,36,39,0,81,156,58,1744,0.0692,27.85,0.1052,25.2,0.0
2011-07-18,2011-08-10,24.25,24.3,35,35,0,73,143,23,-93,-0.0038,24.25,0.0,21.3,-0.1216
2011-12-22,2012-02-15,20.5,22.6,29,32,0,68,129,55,1971,0.0961,22.7,0.1073,20.5,0.0
2012-04-13,2012-07-11,21.45,19.5,31,28,0,58,117,89,-2067,-0.0964,21.45,0.0,19.25,-0.1026
2014-05-21,2015-08-20,23.0,20.5,33,29,0,62,124,456,-2624,-0.1141,23.0,0.0,20.1,-0.1261
2016-04-28,2016-09-19,20.7,18.6,29,27,0,56,112,144,-2212,-0.1069,20.7,0.0,18.6,-0.1014
2020-03-26,2020-05-21,18.2,20.0,26,28,0,60,114,56,1686,0.0926,20.05,0.1016,18.2,0.0
2021-05-25,2022-06-24,20.7,19.6,29,28,0,59,116,395,-1216,-0.0587,20.7,0.0,19.5,-0.058
