Ticker	Name	Buy	Sell	OverBS	Date
5387	茂德	-20750000	887850000	12190	2008-11-24
5346	力晶	-5371000	748185000	9530	2008-11-24
6008	凱基證	-2741000	678564000	26730	2008-11-24
6182	合晶	-808000	20235000	8620	2008-11-24
6147	頎邦	-629000	14748000	4540	2008-11-24
5347	世界	-391000	179199000	10460	2008-11-24
5609	中菲行	-359000	28768000	24800	2008-11-24
8076	伍豐	-311000	9236000	6590	2008-11-24
5371	中光電	-278000	87964000	12140	2008-11-24
5483	中美晶	-205000	15277000	6900	2008-11-24
5820	日盛金	-200000	818675000	37710	2008-11-24
2035	唐榮	-197000	5806000	1650	2008-11-24
5904	寶雅	-151000	11644000	17540	2008-11-24
1785	光洋科	-132000	4161000	1700	2008-11-24
6125	廣運	-129000	6798000	4370	2008-11-24
6016	康和證	1016000	21601000	3510	2008-11-24
6121	新普	839000	30158000	14450	2008-11-24
6015	宏遠證	549000	797000	180	2008-11-24
5512	力麒	308000	18626000	5020	2008-11-24
5478	智冠	284000	6503000	5270	2008-11-24
4535	至興	245000	4765000	6810	2008-11-24
8039	台虹	162000	39073000	23890	2008-11-24
2221	大甲	159000	1809000	4260	2008-11-24
8069	元太	108000	8147000	1200	2008-11-24
5701	劍湖山	88000	3752000	900	2008-11-24
1582	信錦	50000	2284000	5070	2008-11-24
3312	弘憶股	39000	18105000	25090	2008-11-24
3066	李洲	36000	176000	120	2008-11-24
8107	大億科	30000	2176000	1310	2008-11-24
5466	泰林	29000	16422000	6090	2008-11-24
