Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2013-04-23	1256	68.8	69.1	68.8	68.8	19000	1310500	68.8
2013-04-23	1258	24.1	24.1	24	24	9000	216250	24
2013-04-23	1259	82.1	82.5	82.1	82.5	12000	987000	82.5
2013-04-23	1333	4.51	4.9	4.51	4.9	973000	4684620	4.9
2013-04-23	1336	10.1	10.15	10.05	10.1	35000	353900	10.1
2013-04-23	1558	136	141	135.5	137	772000	106768500	137
2013-04-23	1565	616	623	604	622	226000	139120000	622
2013-04-23	1566	30.9	30.9	29.8	29.8	436000	13135050	29.8
2013-04-23	1569	34.3	34.65	33.9	34.2	271000	9264350	34.2
2013-04-23	1570	10.2	10.2	9.7	9.8	175000	1740470	9.8
2013-04-23	1580	124	126	122.5	125	135000	16752000	125
2013-04-23	1584	15.2	15.2	14.9	14.9	142000	2134500	14.9
2013-04-23	1586	17	17	17	17	9000	153000	17
2013-04-23	1591	35.1	35.6	35	35.5	74000	2617650	35.5
2013-04-23	1593	27.65	28.3	27.65	28.3	23000	638750	28.3
2013-04-23	1595	67	67.1	66.6	66.7	62000	4146700	66.7
2013-04-23	1597	58.2	59	57	57	237000	13720700	57
2013-04-23	1599	56	56.8	55.6	56.2	39000	2190100	56.2
2013-04-23	1742	20.4	20.6	20.25	20.35	253000	5163250	20.35
2013-04-23	1752	36.3	36.7	36.3	36.4	101000	3689350	36.4
2013-04-23	1777	46.65	46.65	46.2	46.55	3000	139400	46.55
2013-04-23	1781	59.6	61.3	59	59.4	2569000	154450000	59.4
2013-04-23	1784	39.1	39.45	39	39	70000	2735100	39
2013-04-23	1785	32.6	32.9	32.6	32.75	318000	10413800	32.75
2013-04-23	1787	15.45	15.5	15.05	15.1	263000	4014450	15.1
2013-04-23	1788	80.5	81	80.3	80.4	59000	4748500	80.4
2013-04-23	1795	38.5	38.6	38	38.3	991000	37881000	38.3
2013-04-23	1799	14.45	14.5	13.8	13.9	877000	12280400	13.9
2013-04-23	1813	48.6	49.4	48	48.15	605000	29306050	48.15
2013-04-23	1815	12.2	12.2	12.05	12.1	409000	4959900	12.1
2013-04-23	2035	30.5	30.5	29.6	30.5	53000	1609500	30.5
2013-04-23	2061	16.2	16.75	16.2	16.4	10000	164050	16.4
2013-04-23	2063	22.3	22.45	22.05	22.2	82000	1819450	22.2
2013-04-23	2221	15.15	15.15	14.95	15.15	67000	1007300	15.15
2013-04-23	2230	21	22.3	20.7	21.7	1538000	32856350	21.7
2013-04-23	2233	96.3	96.7	93.8	93.8	690000	65519900	93.8
2013-04-23	2596	22.3	22.3	21.9	22.2	160000	3535750	22.2
2013-04-23	2636	21.55	21.55	20.7	20.8	138000	2910550	20.8
2013-04-23	2640	76.1	76.3	76.1	76.3	46000	3503200	76.3
2013-04-23	2718					0	0	
2013-04-23	2719	20.95	20.95	20.2	20.75	56000	1163250	20.75
2013-04-23	2724	49.1	49.15	49.1	49.1	54000	2651550	49.1
2013-04-23	2729	188	188	186.5	188	20000	3747000	188
2013-04-23	2916	17	17.15	16.85	17.15	104000	1771150	17.15
2013-04-23	2924	56	56.5	55.8	56.1	25000	1400200	56.1
2013-04-23	2926	190	190	184	185	71000	13239000	185
2013-04-23	3064	40.3	41.2	40	40.4	582000	23588000	40.4
2013-04-23	3066	6.55	6.55	6.55	6.55	23000	150650	6.55
2013-04-23	3067	18.2	18.2	18.2	18.2	1000	18200	18.2
2013-04-23	3068	36.2	36.35	36.1	36.35	22000	795650	36.35
2013-04-23	3071	7.2	7.66	7.2	7.45	1870000	14130320	7.45
2013-04-23	3073	5.08	5.25	4.8	5.09	447000	2249890	5.09
2013-04-23	3078	9.78	9.9	9.77	9.82	397000	3901140	9.82
2013-04-23	3083	50.8	50.8	50	50.4	123000	6178600	50.4
2013-04-23	3085	8.51	8.51	7.71	7.71	3654000	30856570	7.71
2013-04-23	3086	12.45	12.45	12.3	12.35	90000	1114500	12.35
2013-04-23	3087	16.15	16.15	16.1	16.1	383000	6182750	16.1
2013-04-23	3088	35.9	36.7	35.8	35.85	1406000	50865450	35.85
2013-04-23	3089	18.75	19	18.75	18.85	159000	2995200	18.85
2013-04-23	3092	10	10.15	9.99	10.15	34000	342260	10.15
2013-04-23	3093	43	43	42.65	42.75	4000	171100	42.75
2013-04-23	3095	6.44	6.69	6.37	6.68	1111000	7337600	6.68
2013-04-23	3105	32.25	33.25	32.25	32.8	3418000	112403900	32.8
2013-04-23	3114	13.1	13.1	12.95	12.95	49000	637500	12.95
2013-04-23	3115	10.3	10.35	10.25	10.3	25000	257350	10.3
2013-04-23	3118	36.8	37.1	36.3	36.5	153000	5591500	36.5
2013-04-23	3126	5.69	5.69	5.36	5.36	27000	145670	5.36
2013-04-23	3128	10.8	11.15	10.55	10.6	95000	1023250	10.6
2013-04-23	3131	266	266	257	257	329000	85410000	257
2013-04-23	3144	28.5	28.9	28.25	28.7	1179000	33788800	28.7
2013-04-23	3152	85	86	85	85.9	73000	6248500	85.9
2013-04-23	3162	9.2	9.38	9.02	9.17	272000	2508880	9.17
2013-04-23	3163	39.6	39.95	39.35	39.55	654000	25907350	39.55
2013-04-23	3169	28.45	28.45	28.2	28.25	120000	3398000	28.25
2013-04-23	3171	13.75	13.75	13.7	13.7	51000	699950	13.7
2013-04-23	3176	192.5	192.5	188.5	189.5	579000	110116500	189.5
2013-04-23	3188	15	15.5	15	15.1	116000	1760250	15.1
2013-04-23	3191	9.88	10.1	9.82	9.86	97000	966990	9.86
2013-04-23	3202	7.8	7.85	7.55	7.76	76000	585040	7.76
2013-04-23	3205	23.05	23.65	23.05	23.25	190000	4441250	23.25
2013-04-23	3206	16.2	16.25	16.2	16.25	8000	129650	16.25
2013-04-23	3207	11.9	11.9	11.85	11.9	32000	380150	11.9
2013-04-23	3211	100	101	99.2	99.3	852000	84894100	99.3
2013-04-23	3213	34.6	34.7	34.55	34.7	41000	1420100	34.7
2013-04-23	3217	12.95	12.95	12.85	12.9	71000	915350	12.9
2013-04-23	3218	19.45	19.7	19.4	19.4	138000	2683250	19.4
2013-04-23	3219	5.41	5.41	5.41	5.41	6000	32460	5.41
2013-04-23	3221	10.3	10.35	10.25	10.25	146000	1502300	10.25
2013-04-23	3224	4.87	4.87	4.69	4.75	32000	153380	4.75
2013-04-23	3226	39.6	40.6	39.5	39.5	44000	1757050	39.5
2013-04-23	3227	66.7	67.4	66.6	66.8	445000	29797200	66.8
2013-04-23	3228	17.4	18.1	17.35	18.1	73000	1294750	18.1
2013-04-23	3230	5.66	5.85	5.66	5.85	85000	491670	5.85
2013-04-23	3232	12.5	12.6	12	12	248000	3010800	12
2013-04-23	3234	29.4	29.7	29.25	29.3	1652000	48662300	29.3
2013-04-23	3236	14.2	14.25	13.9	14.15	384000	5444650	14.15
2013-04-23	3252	22	22.3	21.9	22.2	14000	309350	22.2
2013-04-23	3259	23.6	24.8	23.2	23.2	1926000	46742050	23.2
2013-04-23	3260	57	58.5	55.8	56.5	13254000	760048200	56.5
2013-04-23	3264	20.05	20.1	19.9	20	967000	19313500	20
2013-04-23	3265	41.1	41.1	40.3	40.55	1355000	55109900	40.55
2013-04-23	3266	33.1	34.2	32.8	33.5	1945000	64938350	33.5
2013-04-23	3268	8.99	9.06	8.66	9.03	232000	2031290	9.03
2013-04-23	3276	10.5	11.1	10.5	11.1	164000	1788950	11.1
2013-04-23	3284	12.45	12.45	12.4	12.45	94000	1169800	12.45
2013-04-23	3285	16.75	16.8	16.55	16.6	55000	913900	16.6
2013-04-23	3287	7.95	7.95	7.94	7.95	8000	63580	7.95
2013-04-23	3288	12.95	13	12.8	12.85	17000	218400	12.85
2013-04-23	3289	26.1	26.1	25.9	25.9	102000	2646350	25.9
2013-04-23	3290	24.85	24.85	24.85	24.85	4819000	119752150	24.85
2013-04-23	3291	50.6	52.2	50.6	51.3	569000	29235600	51.3
2013-04-23	3293	78.6	78.7	77	77.7	311000	24144100	77.7
2013-04-23	3294	11.25	11.35	11.15	11.25	81000	913750	11.25
2013-04-23	3297	29.95	30.3	28.65	29.25	239000	7056500	29.25
2013-04-23	3299	30.1	30.2	29.8	29.95	73000	2190950	29.95
2013-04-23	3303	23.9	24.7	23.85	24	2672000	64951850	24
2013-04-23	3306	20.2	20.5	20.2	20.4	67000	1364650	20.4
2013-04-23	3310	17	17.1	17	17.1	6000	102100	17.1
2013-04-23	3313	10.45	10.45	10.2	10.4	116000	1199900	10.4
2013-04-23	3317	15.6	16.15	15.5	15.55	529000	8389750	15.55
2013-04-23	3322	9.7	9.75	9.6	9.6	95000	916600	9.6
2013-04-23	3323	18.65	18.75	18.55	18.7	140000	2609350	18.7
2013-04-23	3324	26.7	26.9	26.65	26.8	220000	5889200	26.8
2013-04-23	3325	14.05	14.7	13.65	14.7	117000	1657300	14.7
2013-04-23	3332					0	0	
2013-04-23	3339	11.9	11.95	11.7	11.8	79000	931950	11.8
2013-04-23	3354	11.7	12.05	11.7	11.85	32000	378500	11.85
2013-04-23	3360	8.65	9.11	8.53	9.11	570000	5126150	9.11
2013-04-23	3362	30.1	30.1	29.3	29.4	291000	8645500	29.4
2013-04-23	3363	25.3	25.3	24.55	24.6	369000	9166600	24.6
2013-04-23	3372	8.61	8.88	8.55	8.88	4216000	37022540	8.88
2013-04-23	3373	47.9	48	47.1	47.2	60000	2842400	47.2
2013-04-23	3379	50.3	50.6	49.8	50	70000	3520250	50
2013-04-23	3388	70	70.2	69.5	69.6	94000	6570800	69.6
2013-04-23	3390	44.4	44.7	44.3	44.3	244000	10836900	44.3
2013-04-23	3402	13.3	13.4	13.2	13.2	119000	1580850	13.2
2013-04-23	3416	45	45.3	44.9	45	23000	1035600	45
2013-04-23	3428	28.6	29.95	28.6	28.75	601000	17617100	28.75
2013-04-23	3431	12.2	12.25	11.1	11.25	1341000	15652150	11.25
2013-04-23	3434	9.26	9.26	8.9	8.9	4000	35960	8.9
2013-04-23	3438	29.75	30	29.5	29.5	79000	2348200	29.5
2013-04-23	3441	31.75	32.2	31.6	31.95	172000	5481250	31.95
2013-04-23	3444	14.65	14.9	14.65	14.75	58000	857450	14.75
2013-04-23	3452	10.3	10.55	10.25	10.35	2083000	21568600	10.35
2013-04-23	3455	33.25	34.35	32.8	32.8	1809000	60742950	32.8
2013-04-23	3465	5.25	5.31	5.16	5.31	9000	47130	5.31
2013-04-23	3466	18.5	18.5	18.4	18.5	10000	184700	18.5
2013-04-23	3479	43.15	43.15	42.65	42.75	121000	5175300	42.75
2013-04-23	3483	26	26.1	25.6	25.6	149000	3848300	25.6
2013-04-23	3484	16.15	16.15	16.05	16.15	27000	434550	16.15
2013-04-23	3489	13.85	14	13.85	14	16000	222600	14
2013-04-23	3490	22.5	23.95	22.5	23.95	765000	18160750	23.95
2013-04-23	3491	53.6	53.6	51.8	52.4	370000	19438800	52.4
2013-04-23	3498	65.5	67.6	65	66.6	1326000	87383900	66.6
2013-04-23	3499	10.9	11.05	10.3	10.35	1498000	16127650	10.35
2013-04-23	3508	74.9	74.9	73.6	73.6	760000	56095300	73.6
2013-04-23	3511	28.1	28.2	27.6	27.6	264000	7342050	27.6
2013-04-23	3512	14.85	15.2	14.3	14.35	743000	10937550	14.35
2013-04-23	3516	15.4	15.85	15.25	15.35	734000	11435300	15.35
2013-04-23	3520	13.2	13.4	13.05	13.1	50000	656850	13.1
2013-04-23	3521	16	16.2	15.4	15.45	303000	4701550	15.45
2013-04-23	3522	16	16.4	15.7	16.1	667000	10723200	16.1
