Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2021-08-24	00679B	42.43	42.43	42.32	42.34	295000	42.34
2021-08-24	00687B	44.39	44.43	44.38	44.4	72000	44.4
2021-08-24	00694B	37.34	37.34	37.32	37.32	101000	37.32
2021-08-24	00695B	37.66	37.73	37.61	37.73	119000	37.73
2021-08-24	00696B	44.25	44.25	44.14	44.14	163000	44.14
2021-08-24	00697B	40.06	40.06	40.05	40.05	184000	40.05
2021-08-24	00718B	19.46	19.47	19.45	19.46	278000	19.46
2021-08-24	00719B	30.04	30.04	30.02	30.02	102000	30.02
2021-08-24	00720B	44.88	44.88	44.83	44.84	73000	44.84
2021-08-24	00721B	44.73	44.73	44.7	44.7	180000	44.7
2021-08-24	00722B	48.02	48.12	47.98	48.04	182000	48.04
2021-08-24	00723B	43.19	43.2	43.16	43.16	104000	43.16
2021-08-24	00724B	42.78	42.84	42.77	42.77	106000	42.77
2021-08-24	00725B	44.9	44.9	44.9	44.9	100000	44.9
2021-08-24	00726B	42.46	42.46	42.46	42.46	100000	42.46
2021-08-24	00727B	38.11	38.19	38.11	38.19	157000	38.19
2021-08-24	00734B	19.89	19.94	19.88	19.91	1011000	19.91
2021-08-24	00740B	48.21	48.27	48.18	48.27	103000	48.27
2021-08-24	00741B	37.15	37.27	37.15	37.27	102000	37.27
2021-08-24	00744B	41.67	41.67	41.67	41.67	100000	41.67
2021-08-24	00745B	40.57	40.57	40.57	40.57	100000	40.57
2021-08-24	00746B	44.93	45.02	44.93	45.02	105000	45.02
2021-08-24	00747B	51.5	51.5	51.5	51.5	100000	51.5
2021-08-24	00748B	41.35	41.35	41.29	41.29	111000	41.29
2021-08-24	00749B	43.12	43.12	43.12	43.12	100000	43.12
2021-08-24	00750B	44.26	44.26	44.26	44.26	100000	44.26
2021-08-24	00751B	45.49	45.52	45.44	45.47	189000	45.47
2021-08-24	00754B	46.56	46.56	46.56	46.56	102000	46.56
2021-08-24	00755B	44.65	44.65	44.56	44.63	104000	44.63
2021-08-24	00756B	44.59	44.59	44.55	44.55	106000	44.55
2021-08-24	00758B	62.7	62.7	62.7	62.7	100000	62.7
2021-08-24	00759B	71.25	71.25	71.25	71.25	100000	71.25
2021-08-24	00760B	65.4	65.4	65.4	65.4	100000	65.4
2021-08-24	00761B	46.66	46.66	46.65	46.65	102000	46.65
2021-08-24	00764B	44.47	44.47	44.41	44.45	105000	44.45
2021-08-24	00765B	39.84	39.84	39.84	39.84	100000	39.84
2021-08-24	00768B	71.1	71.1	71.1	71.1	100000	71.1
2021-08-24	00772B	45.0	45.04	44.93	44.94	635000	44.94
2021-08-24	00773B	45.74	45.75	45.71	45.74	207000	45.74
2021-08-24	00777B	44.45	44.45	44.45	44.45	100000	44.45
2021-08-24	00778B	46.19	46.19	46.19	46.19	100000	46.19
2021-08-24	00779B	44.8	44.84	44.8	44.82	105000	44.82
2021-08-24	00780B	41.07	41.07	41.02	41.02	101000	41.02
2021-08-24	00781B	43.44	43.44	43.36	43.36	104000	43.36
2021-08-24	00782B	43.03	43.03	43.01	43.01	102000	43.01
2021-08-24	00784B	37.3	37.3	37.2	37.2	176000	37.2
2021-08-24	00785B	43.88	43.88	43.85	43.85	150000	43.85
2021-08-24	00786B	42.16	42.16	42.11	42.11	102000	42.11
2021-08-24	00787B	43.85	43.85	43.8	43.8	167000	43.8
2021-08-24	00788B	41.61	41.64	41.61	41.64	111000	41.64
2021-08-24	00789B	66.5	66.5	66.5	66.5	100000	66.5
2021-08-24	00790B	64.7	64.7	64.7	64.7	100000	64.7
2021-08-24	00791B	55.4	55.4	55.35	55.35	101000	55.35
2021-08-24	00792B	43.48	43.48	43.48	43.48	101000	43.48
2021-08-24	00793B	43.09	43.2	43.09	43.2	102000	43.2
2021-08-24	00794B	39.69	39.69	39.65	39.65	120000	39.65
2021-08-24	00795B	42.53	42.59	42.43	42.43	202000	42.43
2021-08-24	00796B	39.43	39.46	39.43	39.46	100000	39.46
2021-08-24	00799B	42.92	42.92	42.85	42.85	103000	42.85
2021-08-24	00831B	36.44	36.44	36.44	36.44	50000	36.44
2021-08-24	00832B	----	----	----	----	0	----
2021-08-24	00834B	42.84	42.84	42.84	42.84	100000	42.84
2021-08-24	00836B	40.68	40.68	40.68	40.68	100000	40.68
2021-08-24	00838B	39.13	39.13	39.13	39.13	100000	39.13
2021-08-24	00840B	40.38	40.38	40.38	40.38	100000	40.38
2021-08-24	00841B	40.75	40.75	40.75	40.75	100000	40.75
2021-08-24	00842B	41.38	41.38	41.38	41.38	101000	41.38
2021-08-24	00843B	39.36	39.36	39.36	39.36	100000	39.36
2021-08-24	00844B	40.7	40.7	40.7	40.7	2000	40.7
2021-08-24	00845B	37.15	37.28	37.15	37.28	126000	37.28
2021-08-24	00846B	37.77	37.77	37.77	37.77	100000	37.77
2021-08-24	00847B	35.98	36.02	35.92	36.02	211000	36.02
2021-08-24	00848B	38.08	38.08	38.06	38.06	101000	38.06
2021-08-24	00849B	36.5	36.53	36.49	36.49	101000	36.49
2021-08-24	00853B	36.55	36.55	36.55	36.55	2000	36.55
2021-08-24	00856B	36.38	36.38	36.38	36.38	100000	36.38
