Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2019-01-29	00679B	38.25	38.25	38.2	38.22	844000	32256900	38.22
2019-01-29	00687B	39.62	39.62	39.58	39.58	102000	4037240	39.58
2019-01-29	00694B	40.76	40.76	40.74	40.76	329000	13404030	40.76
2019-01-29	00695B	37.42	37.42	37.35	37.35	314000	11743450	37.35
2019-01-29	00696B	40	40.08	40	40	303000	12144050	40
2019-01-29	00697B	40.01	40.09	40	40.04	828000	33155730	40.04
2019-01-29	00718B	21.41	21.46	21.41	21.43	649000	13924970	21.43
2019-01-29	00719B	31.95	31.95	31.88	31.89	450000	14355210	31.89
2019-01-29	00720B	38.35	38.37	38.3	38.3	463000	17735620	38.3
2019-01-29	00721B	47.79	47.8	47.79	47.79	450000	21507810	47.79
2019-01-29	00722B	40.14	40.14	40.11	40.13	145000	5819180	40.13
2019-01-29	00723B	38.54	38.55	38.5	38.5	103000	3965640	38.5
2019-01-29	00724B	37.78	37.78	37.71	37.71	107000	4035230	37.71
2019-01-29	00725B	39.16	39.16	39.15	39.15	115000	4502340	39.15
2019-01-29	00726B	41.12	41.15	41.08	41.14	106000	4357770	41.14
2019-01-29	00727B	42.5	42.5	42.5	42.5	100000	4250000	42.5
2019-01-29	00734B	20.84	20.86	20.83	20.86	1507000	31422550	20.86
2019-01-29	00740B	41.06	41.21	41.06	41.21	352000	14478570	41.21
2019-01-29	00741B	40.4	40.4	40.2	40.35	242000	9752600	40.35
2019-01-29	00744B	42.37	42.37	42.37	42.37	100000	4237000	42.37
2019-01-29	00745B	40.65	40.65	40.65	40.65	101000	4105650	40.65
2019-01-29	00746B	40.3	40.4	40.3	40.35	101000	4077800	40.35
2019-01-29	00747B	53.35	53.35	53.35	53.35	100000	5335000	53.35
2019-01-29	00748B	42.49	42.49	42.49	42.49	2000	84980	42.49
2019-01-29	00749B	40.51	40.51	40.51	40.51	2000	81020	40.51
2019-01-29	00750B	39.79	39.79	39.79	39.79	2000	79580	39.79
2019-01-29	00751B	40.6	40.6	40.56	40.59	315000	12778360	40.59
2019-01-29	00754B	41.76	41.77	41.72	41.72	140000	5842500	41.72
2019-01-29	00755B	39.86	39.86	39.83	39.83	101000	4022860	39.83
2019-01-29	00756B	42.35	42.35	42.35	42.35	100000	4235000	42.35
