Ticker	Name	Buy	Sell	OverBS	Date
6223	旺矽	0	317	-317	2020-08-27
8069	元太	0	250	-250	2020-08-27
3234	光環	0	133	-133	2020-08-27
6138	茂達	0	81	-81	2020-08-27
3163	波若威	0	80	-80	2020-08-27
1597	直得	0	65	-65	2020-08-27
3227	原相	0	65	-65	2020-08-27
5306	桂盟	0	65	-65	2020-08-27
3217	優群	189	249	-60	2020-08-27
3526	凡甲	0	60	-60	2020-08-27
6180	橘子	0	60	-60	2020-08-27
6426	統新	0	60	-60	2020-08-27
5483	中美晶	0	50	-50	2020-08-27
5299	杰力	0	42	-42	2020-08-27
6146	耕興	0	33	-33	2020-08-27
4126	太醫	0	30	-30	2020-08-27
6492	生華科	0	20	-20	2020-08-27
8091	翔名	0	11	-11	2020-08-27
6643	M31	0	9	-9	2020-08-27
8299	群聯	0	1	-1	2020-08-27
6187	萬潤	498	0	498	2020-08-27
8436	大江	439	0	439	2020-08-27
6438	迅得	410	0	410	2020-08-27
3131	弘塑	389	0	389	2020-08-27
6732	昇佳電子	291	10	281	2020-08-27
3540	曜越	277	0	277	2020-08-27
6679	鈺太	250	35	215	2020-08-27
9951	皇田	204	0	204	2020-08-27
5347	世界	157	0	157	2020-08-27
3680	家登	147	0	147	2020-08-27
5457	宣德	271	125	146	2020-08-27
3152	璟德	141	0	141	2020-08-27
3105	穩懋	118	1	117	2020-08-27
3324	雙鴻	109	0	109	2020-08-27
3374	精材	92	0	92	2020-08-27
6188	廣明	60	0	60	2020-08-27
4966	譜瑞-KY	62	12	50	2020-08-27
6548	長科*	50	0	50	2020-08-27
6201	元大富櫃50	45	0	45	2020-08-27
3293	鈊象	20	0	20	2020-08-27
5904	寶雅	15	0	15	2020-08-27
6538	倉和	7	0	7	2020-08-27
3529	力旺	5	3	2	2020-08-27
5274	信驊	2	0	2	2020-08-27
